SYMBOL COLO829_SKIN
DPY19L2P3 0.383
STAG3L3 0.3602
STAG3L2 0.3602
SPDYE5 0.3602
EIF3IP1 0.3809
LMOD2 0.3809
MIR133B 0.3405
MIR135B 0.2981
MIR148B -0.0051
MIR302B 0.2909
MIR302C 0.2909
MIR302D 0.2909
MIR323A -0.0193
MIR324 0.0663
MIR326 -0.0818
MIR328 -0.5103
MIR330 -0.0195
MIR331 -0.012
MIR335 0.8841
MIR337 -0.0193
MIR338 0.0667
MIR339 0.3951
MIR340 -0.558
MIR345 -0.0193
MIR346 -0.5579
MIR367 0.2909
MIR376C -0.0193
MIR369 -0.0193
MIR371A -0.0195
MIR372 -0.0195
MIR373 -0.0195
MIR374A 0.0182
MIR196B 0.383
ASPA 0.0663
MYO1B -0.0132
CITED1 0.0182
MSH2 0.0026
MSH3 -0.5813
MSH4 0
MSH5 0.3386
ASPH 0.1324
MSI1 -0.012
IGFL4 -0.0195
ASS1 0.2865
ARHGEF35 0.8768
SULT1A4 0.1046
TARP 0.383
TRIM6-TRIM34 0.0721
C9orf129 0.294
POTEE 0.0257
PALM2-AKAP2 0.294
MSMB -0.57
MSN 0.0182
MSR1 0.1737
MSRA 0.1755
MST1 0.3596
MST1R 0.3596
MSX1 -0.4983
MSX2 -0.5762
FRG2 0.3672
KPRP 0.307
LCE6A 0.307
MT1A -0.567
MT1B -0.567
MT1E -0.567
MT1F -0.567
DEFA10P 0.1798
MT1G -0.567
GGNBP1 0.3405
MT1H -0.567
MT1JP -0.567
MT1M -0.567
MT1L -0.567
MT1X -0.567
MT2A -0.567
MT3 -0.567
MTAP -0.551
MTCP1 0.0192
MTF1 -0.014
NUDT1 0.3951
MTHFD1 -0.0193
MTHFR -0.0204
MTIF2 0.0026
MTM1 0.0192
MYO1F -0.0298
MTNR1A 0.317
MTNR1B -0.0789
MTTP 0.2909
MTR 0.3195
MTRR -0.5601
MTX1 0.307
MUC1 0.307
MUC2 0.0721
MUC4 0.8124
MUC6 0.0721
MUC7 0.2909
TRIM37 0.0659
MUSK 0.294
MUT 0.3405
MUTYH -0.014
MVD -0.5482
MVK -0.012
MX1 -0.0095
ASTN1 0.3004
MX2 -0.0095
MXI1 -0.5557
MYB -0.0287
MYBL1 0.1324
MYBPC1 -0.012
MYBL2 0.3857
MYBPC2 -0.0195
MYBPC3 0.0473
MYBPH 0.2981
MYC 0.1492
MYCL1 -0.014
MYCN 0.014
MYD88 0.3834
GADD45B -0.0298
MYF5 0.0088
MYF6 0.0088
MYH1 0.0663
SERPINC1 0.3004
MYH2 0.0663
MYH3 0.0663
MYH4 0.0663
MYH6 -0.0074
MYH7 -0.0074
MYH8 0.0663
MYH9 0.3892
MYH10 0.0663
MYH11 0.1616
ZFHX3 -0.5286
MYL1 -0.0132
MYL2 -0.012
MYL3 0.3596
MYL4 0.0659
MYL5 -0.4983
MYL6 -0.0051
MYLK 0.3637
MYO1A -0.0051
MYO1C 0.0663
MYO1D 0.0656
MYO1E -0.5658
MYO5A -0.5658
MYO5B -0.0112
MYO6 -0.0613
MYO7A -0.0818
MYO7B 0.0257
MYO9A -0.5658
MYO9B -0.0182
MYO10 -0.535
MYOC 0.3004
MYOD1 0.0721
MYOG 0.2981
PPP1R12A 0.0088
ATF1 -0.0051
PPP1R12B 0.2981
MYT1 0.3857
NAB1 -0.0132
NAB2 -0.0051
NACA -0.0051
NAGA 0.3799
NAGLU 0.0491
ATF3 0.3267
HNRNPM -0.0298
NAIP -0.5813
NAP1L1 0.0088
NAP1L2 0.0182
NAP1L3 0.0182
NAP1L4 0.0721
NARS -0.0112
NASP -0.014
ATF4 0.3799
CEACAM6 -0.0182
NBL1 0
NUBP1 0.1723
NBN 0.1336
NCAM1 -0.083
NCAM2 -0.013
NCBP1 0.294
NCF2 0.3004
NCF4 0.3892
NCK1 0.3627
NCL -0.0055
NDN 0.4017
NDP 0.0182
NDUFA1 0.0192
NDUFA2 -0.5807
NDUFA3 -0.0195
NDUFA4 0.3951
NDUFA5 0.3809
ACLY 0.0491
NDUFA6 0.3799
NDUFA7 -0.0298
NDUFA8 0.2865
NEB -0.0117
NDUFA9 -0.0033
NDUFA10 -0.0055
NDUFAB1 0.1337
NDUFB1 -0.0193
NDUFB2 0.8859
NDUFB3 -0.0132
ATIC -0.0026
NDUFB4 0.3637
NDUFB5 0.3601
NDUFB6 0.3263
NDUFB7 -0.0182
NDUFB8 -0.5557
NDUFB9 0.1492
NDUFB10 0.1559
NDUFC1 0.2983
NDUFC2 -0.0818
NDUFS1 -0.0132
ATM -0.083
NDUFS2 0.307
NDUFS3 0.0473
NDUFV1 -0.0818
NDUFS4 -0.5593
NDUFS5 -0.014
NDUFS6 -0.5601
NDUFS8 -0.0818
NDUFV2 -0.5426
RERE -1e-04
NDUFV3 -0.0095
DRG1 0.3861
NEDD4 -0.5658
SEPT2 -0.0055
RPL10A 0.3405
NEDD8 -0.0074
NEDD9 0.3411
ATOH1 0.2909
NEFM 0.1737
LRRC37A2 -0.5694
SUMO1P3 0.307
SPIN2B 0.0182
GIMAP6 0.3685
LRRC18 -0.57
NEFH 0.3861
NELL1 0.0849
NEFL 0.1737
ATOX1 -0.5762
NEK1 0.2734
NEK2 0.3267
NEK3 0.1303
NELL2 0.0032
NEO1 -0.5658
NEU1 0.3386
NEU2 -0.0055
ATP1A1 -0.5499
NEUROD1 -0.0132
NEUROD2 0.0363
NEUROG1 -0.5807
NF1 1.831
ATP1A2 0.307
NF2 0.3861
NFATC1 0.0293
NFATC2 0.3857
NFIA -0.014
NFATC3 -0.5103
NFATC4 -0.0074
NFE2 -0.0051
NFE2L1 0.0659
ATP1A3 -0.0182
NFE2L2 -0.0132
NFIB -0.551
NFIC -0.0298
NFIL3 0.2966
NFIX -0.0182
ATP12A 0.1635
NFKB1 0.2909
NFKB2 -0.5557
NFKBIA -0.0074
NFKBIB -0.0182
NFKBIE 0.3405
NFKBIL1 0.3386
TONSL 0.1364
NFRKB -0.083
NFX1 0.3263
ACO1 0.3263
ATP1A4 0.307
NFYA 0.3405
NFYB -0.012
NFYC -0.014
NGF -0.5499
NGFR 0.0659
NHLH1 0.307
NHLH2 -0.5499
NHP2L1 0.3799
ATP1B1 0.307
NHS -0.0036
NID1 0.3195
NINJ1 0.294
NINJ2 -0.0033
NIT1 0.307
NKG7 -0.0195
ATP1B2 0.0663
NKTR 0.3834
NKX2-2 0.3857
NKX3-1 0.1737
NKX6-1 0.2909
NNAT 0.3857
NMB 0.3849
NMBR -0.0287
ATP1B3 0.3627
NME1 0.0659
NME2 0.0659
NME3 0.1559
NME4 0.1824
NQO2 0.3411
NMT1 0.0491
NNMT -0.083
NODAL -0.5546
NOP2 -0.0267
NONO 0.0182
NOS1 -0.012
NOS2 0.0419
NOS3 0.3685
CNOT2 -0.0051
CNOT3 -0.0195
CNOT4 0.8859
NOTCH1 0.2865
NPY 0.383
NOTCH2 -0.5499
NOTCH3 -0.0182
NOTCH4 0.3386
NOV 0.1492
NOVA1 -0.0074
NOVA2 -0.0195
FXYD2 -0.083
PNP -0.053
NPAS1 -0.0195
NPAS2 0.0138
NPAT -0.083
NPC1 0.0042
NPHP1 0.0022
NPHS1 -0.0182
NPM1 -0.5762
ATP2A1 0.1337
NPPA -0.0204
NPPB -0.0204
ATP2A2 -0.012
NPPC -0.0055
NPR1 0.307
NPR2 0.3263
NPR3 -0.5556
NPTX1 0.0667
NPTX2 0.3519
NPY1R 0.2734
NPY2R 0.2688
NPY6R -0.5807
NPY5R 0.2734
ATP2A3 0.0663
SLC11A2 -0.0051
NRAP -0.5557
NRAS -0.5499
NRCAM 0.3809
NRD1 -0.014
NRF1 0.8841
ACR 0.3799
ATP2B1 -0.0202
NRGN -0.083
NRL -0.0074
NRTN -0.0298
YBX1 -0.014
NSF -0.5694
NT5E -0.0241
NTF3 -0.0033
NTF4 -0.0195
ATP2B2 -0.589
NTHL1 0.1559
NTRK1 0.307
NTRK2 0.2966
NTRK3 0.3849
NTN3 0.1559
ROR1 -0.014
ATP2B3 0.0192
ROR2 0.294
DDR2 0.307
NTS 0.0088
NTSR1 0.3857
GEMIN8P4 -0.5925
C8orf22 0.1324
IGIP -0.5807
NUCB1 -0.0195
NUCB2 0.0721
NUMA1 -0.0818
NUP88 0.0663
NUP98 0.0721
NR4A2 -0.0117
ATP2B4 0.2981
NVL 0.3267
GPR143 -0.0036
COA5 0.0138
LOC493754 0.3602
OAS1 -0.012
HCG11 0.3533
TRIM72 0.1046
CISD2 0.2909
CCDC73 0.0849
EID3 -0.012
GPX8 -0.5593
OAS2 -0.012
RNASE12 -0.053
PHOSPHO2 -0.0132
OAS3 -0.012
RBMXL1 -0.5925
SPANXN1 0.0192
SPANXN2 0.0192
LOC494127 0.2966
LOC494141 0.0721
CHAC2 0.0026
FBXO47 0.0363
SPANXN5 0.0182
OAT -0.5297
TBC1D25 0.0182
MIR375 -0.0026
MIR376A1 -0.0193
MIR377 -0.0193
MIR379 -0.0193
MIR380 -0.0193
MIR381 -0.0193
MIR382 -0.0193
MIR383 0.1737
MIR384 0.0182
MIR423 0.0419
MIR424 0.0192
MIR425 0.3596
RNF165 -0.0112
DFNB59 -0.0132
C18orf56 -0.5426
WEE2 0.8859
LOC494558 0.2966
OAZ1 -0.0298
OAZ2 -0.5658
OCA2 -0.5255
ATP4A -0.0182
OCM2 0.3519
OCRL 0.0192
ODC1 0.014
ODF1 0.1336
ODF2 0.2865
OMD 0.294
ATP4B 0.1709
OGDH 0.383
OGG1 -0.589
OGN 0.294
FLJ25758 -0.0298
TIFAB -0.5807
CLEC18B -0.5286
BDNF-AS 0.0849
C18orf61 0.0042
OLR1 -0.0123
OMG 0.0656
OMP -0.0818
OPA1 0.3758
LINC00293 0.1324
C18orf32 -0.0112
OPCML -0.083
ATP5A1 -0.0112
TNFRSF11B 0.1492
OPHN1 0.0182
OPRD1 -0.0413
ZNF295 -0.0095
SCAPER -0.5658
WRAP73 -1e-04
OPRK1 0.1324
CRNN 0.307
CLDN20 -0.0287
OPRL1 0.3857
OPRM1 -0.0287
SIX6 -0.0193
OR1D2 0.0663
OR1F1 0.1559
OR2C1 0.1559
OR3A1 0.0663
OR3A2 0.0663
ORC1 -0.014
ORC2 -0.0132
ACO2 0.3799
ORC4 -0.0117
ORC5 0.3498
SLC22A18 0.0721
SLC22A18AS 0.0721
ORM1 0.294
ORM2 0.294
OSBP -0.0818
OSM 0.3861
OTC 0.0182
ALDH7A1 -0.5807
CLDN11 0.3601
OTX1 0.0026
OTX2 -0.0193
OVGP1 -0.6
OVOL1 -0.0818
OXA1L -0.0074
OXCT1 -0.569
OXT 0.3717
OXTR -0.5605
P2RX1 0.0663
P2RX3 -0.0818
P2RX4 -0.012
P2RX5 0.0663
P2RX7 -0.012
P2RY1 0.3627
P2RY2 -0.0818
P2RY4 0.0182
P2RY6 -0.0818
P2RY11 -0.0182
P4HA1 -0.5546
P4HB 0.0667
MS4A13 -0.0818
LOC503519 -0.5211
A1BG-AS1 -0.0132
SPRN -0.5297
FLJ35946 -0.5813
ARGFX 0.3637
PA2G4 -0.0051
ARGFXP2 0.0656
DPRXP4 0.0419
LOH12CR2 -0.0123
PEBP1 -0.012
DPRX -0.0195
DUXA -0.0132
OR8U8 -0.0818
OR9G9 -0.0818
PABPC3 0.1635
FURIN 0.3849
PCSK6 0.3831
PAEP 0.2865
PAFAH1B1 0.0663
RRM2B 0.1336
SMARCAL1 -0.0026
G0S2 0.2981
PLA2G3 0.3861
MINK1 0.0663
CD207 0.0026
PAFAH1B2 -0.083
PAFAH1B3 -0.0182
DUOX2 -0.5658
NOX4 -0.0968
NOX3 -0.0287
COL5A3 -0.0182
PAFAH2 -0.0413
SYCP3 -0.012
PODXL2 0.3637
DEC1 0.294
CHST11 -0.012
PRDX1 -0.014
PAH -0.012
SERPINE1 0.3615
SERPINB2 -0.0255
PAK1 -0.0818
ATP5B -0.0051
IL20 0.2981
UBQLN3 0.0721
GALNT9 -0.0085
IL21R 0.1337
IL22 -0.0051
ATP6V0A4 0.8859
ITSN2 0.014
DEF6 0.3405
PAK2 0.3634
CUZD1 -0.5297
CYHR1 0.1364
GEMIN4 0.0663
PAK3 0.0182
CALY -0.5297
ANO7 -0.0055
PALM -0.0298
PNPLA8 0.3809
ARHGEF4 0.0257
ARHGEF3 0.3596
SLC45A1 -1e-04
PCA3 0.2966
PAM -0.5813
CNTN3 0.4199
NEUROG3 -0.5546
REG3A 0.0026
PAPPA 0.2865
RDH8 -0.0182
PARK2 -0.0287
DCAF8 0.307
PARN 0.1493
PAWR 0.0088
PAX1 0.3857
PAX2 -0.5557
PAX3 -0.0026
PAX4 0.8841
PAX5 0.3263
PAX6 0.0849
KCNK4 -0.0818
MYEF2 -0.5658
IRX4 -0.5601
ASAP1 0.1492
AK3 -0.5827
HP1BP3 0
PAX7 0
HDGFRP3 -0.5658
COPS7A -0.0267
NSDHL 0.0192
PDCL 0.2865
PAX9 -0.0074
TAS2R3 0.8859
TAS2R4 0.8859
TAS2R16 0.3809
TAS2R1 -0.5601
TAS2R9 -0.0123
TAS2R8 -0.0123
TAS2R7 -0.0123
TAS2R13 -0.0123
TAS2R10 -0.0123
TAS2R14 -0.0123
DHH -0.0051
F11R 0.307
TRAT1 0.3637
VILL 0.3834
C6orf48 0.3386
PARD6A -0.5103
CLEC4A -0.0267
SPOCK3 0.2734
STMN3 0.3857
RNF141 0.0721
NTM -0.083
HEBP1 -0.0123
PBX1 0.307
PBX2 0.3386
ATP5C1 -0.0221
PBX3 0.2865
PC -0.0818
PCBD1 -0.5546
PCBP1 0.0026
CDON -0.083
IMPG2 0.3637
PCBP2 -0.0051
PDE11A -0.0132
FOXP3 0.0182
SHANK1 -0.0195
TBX22 0.0182
PCCA 0.1343
PCCB 0.3627
SOST 0.0491
PCDH1 -0.5807
PCDHGC3 -0.5807
PCDH7 -0.504
TMED5 -0.5702
ACOX1 0.0659
PCDH8 0.1303
SLC35B3 0.3411
MTERFD1 0.1336
TPRKB 0.0026
MED31 0.0663
COQ6 -0.0193
AMDHD2 0.1559
SLC35C2 0.3857
ASCC1 -0.5546
DERL2 0.0663
PCDH9 0.1372
EXOSC3 0.3263
FAHD2A 0.0138
SLMO2 0.3857
EXOSC1 -0.5557
TMED7 -0.5787
ISOC1 -0.5807
EMC9 -0.0074
RRP15 0.3267
CCDC53 -0.012
HDDC2 -0.0287
MRPS16 -0.5546
GLRX2 0.31
MRPS18C 0.2909
FIS1 0.3615
PAM16 0.1559
GOLT1B 0.003
BOLA1 0.307
VPS36 0.1303
DESI2 0.3195
FAM18B1 0.0419
GLOD4 0.0663
CELA2B -0.0204
UBXN1 -0.0818
SERPINA5 -0.0193
ZNF593 -0.0413
ZBTB7B 0.307
ST8SIA3 -0.0112
PCK1 0.3857
PI15 0.1324
PRLH -0.0055
GMNN 0.3533
PLEKHA8P1 0.0032
LAP3 -0.504
WDPCP 0.0026
ZNF691 -0.014
FAM135B 0.1492
PCK2 -0.0074
TXNDC12 -0.014
TXNDC11 0.1723
ATL1 -0.0193
CALHM2 -0.5557
RPS27L -0.5658
C3orf32 -0.5605
YARS2 0.003
NMD3 0.3627
MRPL2 0.3405
NOSIP -0.0195
DERA -0.0123
MEMO1 0.014
MRPL4 -0.0182
APIP 0.0849
TMX2 -0.0818
CUTC -0.5557
FCF1 -0.0193
THAP4 -0.0055
NDUFA13 -0.0182
PCM1 0.1737
MRPS7 0.0659
POLR1D 0.1635
GAL -0.0818
CRYL1 0.1351
MLXIPL 0.3602
TNNI3K 0.0056
YBX2 0.0663
KLHL5 -0.553
PLLP -0.567
SEPSECS -0.504
SIDT2 -0.083
RRNAD1 0.307
ADIPOR1 0.2981
TRNT1 -0.5605
UTP18 0.0659
SCCPDH 0.3195
IFT52 0.3857
ABHD5 0.3834
PCMT1 -0.0287
SH3GLB1 0
ZC2HC1A 0.1324
MECR -0.0413
NDUFAF1 -0.5658
FAM108B1 0.2966
PHF20L1 0.1492
TFB1M -0.0287
APH1A 0.307
METTL9 0.0971
RDH11 -0.0193
PCNA 0.3717
LACTB2 0.1324
SUV420H1 -0.0818
TRAPPC12 0.0259
ZDHHC9 0.0192
FAM82B 0.1336
MRPS2 0.2865
COQ4 0.2865
UTP11L -0.014
SBDS 0.3602
RPL26L1 -0.5762
COMMD2 0.3627
ZNF706 0.1336
IER3IP1 -0.0112
GOLGA7 0.1324
NAA20 0.3857
TRIM17 0.31
SAR1B -0.5807
ANGPTL4 -0.0298
ASB3 0.0026
PHF11 0.1303
RLIM 0.0182
KCTD3 0.3267
CCDC41 -0.012
IRAK4 0.0032
RNFT1 0.0659
COPS4 0.2909
INSIG2 0.0022
CHCHD2 0.383
DYNC1LI1 0.3834
HSD17B12 0.0473
A4GNT 0.3627
ING4 -0.0267
CERCAM 0.2865
C5orf45 -0.558
SDF4 -1e-04
SLC45A2 -0.5556
MRTO4 0
HN1 0.0659
SERPINA10 -0.0193
ZNF580 -0.0046
PCNT -0.0095
VPS28 0.1364
C3orf18 0.3596
EGFL7 0.2865
DBR1 0.3627
DCTN4 -0.5762
AADAT 0.2734
CYB5R4 -0.0241
MYO15A 0.0438
HSD17B11 0.2909
HSD17B14 -0.0195
NAGPA 0.1559
TUBD1 0.0659
TUBE1 -0.0287
LEF1 0.2909
PLEKHO1 0.307
HAO2 -0.5499
PCOLCE 0.3519
DCXR 0.0667
HSPA14 -0.0221
GPN3 -0.012
CRBN -0.5605
WBP5 0.0182
RSL24D1 -0.5658
SS18L2 0.3834
CHMP1A -0.5482
HERC5 0.2909
CKLF -0.5103
ZNF639 0.3601
IPO11 -0.5792
RAPGEFL1 0.0363
PLCE1 -0.5557
C9orf53 -0.551
NIN -0.0193
CPA4 0.8841
ZDHHC2 0.1737
DDX47 -0.0123
NUSAP1 -0.5658
TACO1 0.0659
ACP6 0.3592
GP6 -0.0046
DUSP13 -0.5546
CLDN18 0.3627
RAB9B 0.0182
PCP4 -0.0095
LUZP4 0.0192
IGF2-AS 0.0721
GLRX5 -0.0193
PCSK1 -0.5813
ZNF219 -0.053
TCEB3B -0.0112
ABI3 0.0659
COPZ2 0.0659
PIGP -0.0095
GLTP -0.012
PHF20 0.3857
VRK3 -0.0195
CRIM1 0.0046
C22orf43 0.4337
EMC4 -0.5351
FAM203A 0.1364
MZB1 -0.5807
ANKRD39 0.0138
COX16 -0.0193
C3orf19 -0.589
SHISA5 0.3596
PAIP2 -0.5807
PDZD11 0.0182
TMEM69 -0.014
PCSK5 0.2966
C6orf203 -0.0287
NT5C3 0.383
FAM178B 0.0138
MRPL37 -0.014
RNF181 0.0026
TBC1D7 0.3411
MARCH2 -0.0298
MRPL51 -0.0267
TMEM216 -0.0818
PCSK2 0.3857
CXorf26 0.0182
MRPL30 0.0138
MRPL27 0.0659
CDKL3 -0.5807
CLEC1B -0.0123
CLEC1A -0.0123
PIPOX 0.0419
CDK16 0.0182
TFDP3 0.0192
UBAP1 0.3263
BET1L 0.0721
KLF3 -0.553
MAPKAPK5-AS1 -0.012
ZNF571 -0.0182
DNAJC27 0.014
IER5 0.3004
C1RL -0.0267
CDK17 -0.012
GOLM1 0.2966
ANKMY1 -0.0055
SCAND1 0.3857
BFAR 0.1493
TLR7 -0.0036
RASL12 -0.5658
CEND1 0.0721
CHCHD8 -0.0818
RXFP3 -0.5556
CDK18 0.2981
ERGIC2 0.003
GMIP -0.0182
GMPR2 -0.0074
CD320 -0.0298
PCDH12 -0.5807
ECSIT -0.0182
SLC15A3 -0.0818
BPIFA1 0.3857
THEG -0.0298
NRN1 0.3411
ATP5D -0.0298
PCYT1A 0.3634
TIMMDC1 0.3637
GCNT4 -0.5813
CYP39A1 0.3405
FKBP11 -0.0051
ZDHHC3 0.3834
KCNK9 0.1492
FAM13B -0.5807
FAM53C -0.5807
REEP2 -0.5807
ARMCX1 0.0182
SLC22A17 -0.0074
TLR8 -0.0036
SLC25A37 0.1737
FAM198B 0.2734
NME8 0.383
KRCC1 0.0026
PLAC8 0.2909
PHF21A 0.0473
MRPL35 0.0026
RSRC1 0.3627
PDC 0.3004
MEX3C -0.0112
AMZ2 0.0659
WAC 0.0101
SPG21 -0.5658
ARL17A -0.5694
AHSP 0.1046
ARL6IP4 -0.012
PDCD1 -0.0055
TNFRSF12A 0.1559
SPTBN5 -0.5658
ZNF771 0.1046
PRR16 -0.5787
NGRN 0.3849
THEM6 0.1492
MS4A4A -0.0818
DACT1 -0.0193
PDCD2 -0.0287
CRNKL1 0.3857
ZBTB7A -0.0298
FZR1 -0.0298
TAOK3 -0.012
KLRF1 -0.0123
KRT76 -0.0051
ZNF117 0.3811
WT1-AS 0.0849
PDE1A -0.0132
MBTPS2 -0.0036
HOOK1 -0.014
CDC40 -0.0287
CHST15 -0.5297
ZMYND10 0.3596
PLA1A 0.3637
UBR5 0.1336
POP5 -0.012
TEX264 0.3596
PDE1C 0.383
POMP 0.1272
TMA7 0.3596
MRPS17 0.383
ATRAID 0.014
SNX7 -0.5702
UCHL5 0.31
ANGPT4 0.3708
CRLF3 0.0419
PDE2A -0.0818
CSAD -0.0051
ATP6V1D -0.0193
WNT16 0.3809
ZNF589 0.3596
EIF3L 0.3892
NIP7 -0.5103
RWDD1 -0.0287
PDE3A 0.003
AIG1 -0.0287
TRPV2 0.0663
COMMD10 -0.5787
WDR83OS -0.0182
TRAPPC4 -0.083
ATP5E 0.3857
PDE3B 0.0721
PPME1 -0.0818
NOL7 0.3411
HEMK1 0.3596
PDE4A -0.0182
BIN2 -0.0051
ACTL6B 0.3519
PDE4B -0.014
AMOTL2 0.3627
PRKAG2 -0.5713
POLK -0.5813
ZNF107 0.3811
DDX41 -0.5762
SNX9 -0.0287
PDE4C -0.0182
SUCO 0.3004
ANAPC5 -0.012
ANAPC7 -0.012
SCARA3 0.1737
MAGEC2 0.0192
FAM8A1 0.3411
PDE4D -0.5792
HPCAL4 -0.014
YTHDF2 -0.0413
VGLL1 0.0192
RNF138 0.0042
IP6K2 0.3596
PCYOX1 0.0026
PDE6A -0.5762
PRRX2 0.2865
LCMT1 0.1337
GULP1 -0.0132
REV1 0.0138
RHCG 0.3849
PDE6C -0.5557
SFMBT1 0.3596
GPR89B 0.3592
UBE2J1 -0.0241
EVL -0.0193
PDE6D -0.0055
NAT8B 0.0026
DCDC2 0.3533
LIMA1 -0.0051
CABP2 -0.0818
ISYNA1 -0.0182
HSD17B7 0.307
ANKFY1 0.0663
PDE6G 0.0667
VCX2 -0.0036
VCX3A -0.0036
PDE6H -0.0123
C9orf114 0.2865
NOP16 -0.5762
C22orf28 0.3861
PTPLAD1 -0.5658
CTDSPL2 -0.5658
TH1L 0.3857
TRIAP1 -0.012
ATP5F1 -0.6
PDE7A 0.1324
C11orf73 -0.0968
CWC15 -0.0789
TRMT112 -0.0818
UFC1 0.307
C20orf43 0.3857
PDE8A 0.3849
CHMP5 0.3263
GTSE1 0.3799
ETV7 0.3405
DTL 0.3267
NCKIPSD 0.3596
PDE9A -0.0095
LARS -0.5762
TMEM14C 0.3411
CXXC5 -0.5807
TMEM138 -0.0818
C20orf111 0.3857
C14orf129 -0.0193
JKAMP -0.0193
ANAPC11 0.0667
PDE1B -0.0051
ZC3HC1 0.8841
C9orf156 0.294
PHF7 0.3596
VTA1 -0.0287
PPHLN1 0.0032
MTFP1 0.3861
ZCCHC17 -0.014
PDGFA 0.3951
SCLY -0.0055
VPS54 0.0026
ZNF581 -0.0046
SIRT7 0.0667
SIRT6 -0.0298
PDGFB 0.3799
CINP -0.0193
RAB14 0.2865
CCRL1 0.3627
PEX5L 0.3601
LGSN 0.3405
NT5DC3 -0.012
PDGFRA 0.3239
RAB6B 0.3627
IL23A -0.0051
MBIP -0.0074
HDAC7 -0.0051
ARMCX3 0.0182
TDP2 0.3533
UFM1 0.1658
PDGFRL 0.1737
FAM49B 0.1492
GDE1 0.1616
LARP7 0.2909
ESF1 0.4192
PDE6B -0.4983
AZIN1 0.1336
PCF11 -0.0968
MED15 0.4027
PIAS4 -0.0298
PDGFRB -0.5762
TRIM33 -0.5499
SRRT 0.3615
NBAS 0.014
CUTA 0.3405
LSR -0.0182
ATP5G1 0.0659
PDHA1 -0.0036
LIPT1 0.0138
NOP58 -0.0132
METTL13 0.3004
PIGT 0.3857
TRMT6 0.3717
ATP6V1H 0.1324
GET4 0.3951
PDHA2 0.2909
DPH5 -0.5702
ERGIC3 0.3857
TAF9B 0.0182
HMP19 -0.5762
UBE2D4 0.383
PDHB 0.3596
KLF13 -0.5255
CCZ1 0.3951
DYNC2LI1 0.0026
SLC25A39 0.0491
PDK1 -0.0132
LUC7L2 0.8859
OTUD6B 0.1336
RBMX2 0.0192
DHRS7 -0.0193
C14orf166 -0.0193
SF3B14 0.014
PDK2 0.0659
MRPL48 -0.0818
TMBIM4 -0.0051
PPIL1 0.3405
YPEL5 0.014
FAM96B -0.5103
MRPS23 0.0659
PDK3 -0.0036
MRPS33 0.8859
PTRH2 0.0659
CHMP3 0.0026
CDK5RAP1 0.3857
RASD1 0.0438
STYXL1 0.3602
GINS2 -0.5482
PDK4 0.4021
MPC1 -0.0287
FKBP7 -0.0132
ZFR -0.5556
ASB1 -0.0055
ASB4 0.4021
NUB1 -0.5713
HSPB11 -0.014
TMEM66 0.1737
ENPP1 -0.0287
TPPP3 -0.5103
ASB2 -0.0193
MPP6 0.383
ENPP2 0.1492
SUFU -0.5557
OAZ3 0.307
ENPP3 -0.0287
LSM7 -0.0298
NAA38 0.3809
CPSF3 0.014
TRAPPC2L -0.5482
HECA -0.0287
VPS29 -0.012
ATP5G2 -0.0051
PDPK1 0.1559
CYB5R2 0.0721
NLK 0.0419
PADI3 0
ACSL5 -0.5557
GPRC5B 0.1616
EMCN 0.2909
CYB5R1 0.2981
ZNF44 -0.0182
SELT 0.3627
RAB23 0.3405
CES1P1 -0.567
CAB39 -0.0055
SLC26A4 0.3809
UIMC1 -0.5762
FBXO40 0.3637
DNAJB11 0.3601
CMPK1 -0.014
POLR3K 0.1824
WBP11 -0.0123
PDYN 0.3717
UPB1 0.3607
MSRB1 0.1559
RAPGEF6 -0.5807
GHRL -0.589
PDZK1 0.3592
WWOX -3.7646
ARID4B 0.3195
CD244 0.307
LUC7L3 0.0659
PECAM1 0.0659
RTEL1 0.3857
HIGD1B 0.0491
ERAP1 -0.5813
TMEM8B 0.3263
CDK12 0.0363
C9orf78 0.2865
SERPINF1 0.0663
SYT17 0.1616
ATP8A2 0.1635
RAB8B -0.5658
INPP5K 0.0663
GNG13 0.1559
MST4 0.0192
TM7SF3 0.003
RSF1 -0.0818
ZAK -0.0132
MYOZ2 0.303
PEG3 -0.0132
KDM3B -0.5807
PENK 0.1324
ATP5G3 -0.0132
ASIC5 0.2688
SIX4 -0.0193
COQ3 -0.0183
CALML5 -0.5823
TUBA8 0.3914
PHAX -0.5807
GALNT7 0.2982
CECR1 0.3914
PEPD -0.0182
PER1 0.0663
PET112 0.2688
PEX1 0.4021
PEX6 0.3405
PEX7 -0.0287
PEX10 -1e-04
PEX12 0.0656
PEX13 0.0026
PEX14 -0.0204
PF4 0.2909
PF4V1 0.2909
PFAS 0.0663
CFP 0.0182
ACP1 0.0259
PFDN1 -0.5807
PFDN2 0.307
PFDN4 0.3857
PFDN5 -0.0051
ATP8B1 -0.0112
PFKFB1 0.0182
PFKFB2 0.2981
PFKFB3 -0.5823
ATP5I -0.4983
PFKFB4 0.3596
PFKL -0.0095
VIT 0.0046
PFKM -0.0051
PFKP -0.5769
PFN1 0.0663
PFN2 0.3627
CDK14 0.4021
ATP5J -0.0095
PGA5 -0.0818
PGAM1 -0.5557
PGAM2 0.383
PGC 0.3405
PGD -0.0204
PGF -0.0193
PGGT1B -0.5787
ATP6V1A 0.3637
PGK1 0.0182
