SYMBOL A253_SALIVARY_GLAND
PGGT1B 0.103
ATP6V1A -0.3803
PGK1 0.4588
PGK2 -0.3909
PGM1 0.112
PGM3 0.1179
PGM5 0.4454
PGR -0.405
ABCB1 1.1473
ABCB4 1.1473
PHB 0.0818
ATP6V1B1 0.0879
SLC25A3 -0.3863
PHEX 0.0673
PHF1 -0.3914
PHF2 0.4347
PHKA1 0.4588
PHKA2 0.0673
PHKB -0.1034
ATP6V1B2 0.4381
PHKG1 0.6378
PHKG2 0.3182
PHYH -0.421
SERPINA1 8e-04
PI3 0.3842
SERPINA4 8e-04
SERPINB5 -1.0198
SERPINB6 -0.4041
ATP6V0C 0.3364
SERPINE2 0.1074
SERPINB8 -1.0198
SERPINB9 -0.4041
SERPINB10 -1.0198
SERPINI1 0.72
SERPINB13 -1.0198
SERPINI2 0.72
PIGA 0.0673
PIGC -0.2546
ATP6V1C1 0.4948
PIGF 0.085
PIGH 0.803
PIGR -0.2478
PIK3C2A -0.1712
PIK3C2B -0.2478
PIK3C2G -0.3905
PIK3C3 -1.0198
ATP6V1E1 0.579
PIK3CA 0.6673
PIK3CB -0.3802
PIM1 -0.3909
PIK3CD -0.4209
PIK3CG 0.5733
PIK3R1 0.1163
PIK3R2 0.0441
PI4KA 0.6298
PI4KB 0.0932
ACP2 -0.0084
PIN1 0.0441
PIN1P1 0.112
PIN4 0.4588
PIP -0.3989
PIP4K2A -0.4126
PITPNA 0.3247
PITX1 0.1066
PITX2 -0.3711
PITX3 0.0934
PKD1 0.3364
PKD2 -0.3711
PKLR 0.0848
PKHD1 -0.3909
PKM -0.2463
PKNOX1 -0.4108
PKP1 -0.2478
PKP2 -1.2215
PLA2G1B -0.2976
PLA2G2A -0.3993
PLA2G4A -0.2546
PLA2G5 -0.3993
PLAG1 0.2758
PLAGL1 0.1179
PLAGL2 0.3842
PLAT -0.411
PLAU -0.402
PLAUR 0.0496
ATP6V0B 0.112
PLCB2 -0.2471
PLCB3 0.5219
PLCB4 0.4424
PLCD1 -0.378
BCL11A 0.0879
CPXCR1 0.4588
BTBD1 -0.2501
PLCL1 0.0894
SPA17 -0.4273
IL17D 0.1041
NUDT9 -0.3711
CHIC1 0.4588
TM6SF2 0.0441
TM6SF1 -0.2501
UBASH3A -0.4108
ZFYVE1 0.9696
PLCG1 0.3842
LRP1B -4.3341
PANK1 -0.402
SHC3 0.4347
PLCG2 -0.0599
PLD1 0.6673
NUP54 -0.3711
TPCN1 -0.4067
PLD2 0.3247
PLEC 0.5355
ATP6V1G2 -0.3434
PLG 0.1179
CLIC5 -0.3909
STX18 -0.3948
PLEK 0.0879
SERPINF2 0.3247
PLIN1 -0.2501
PLK1 0.3182
FXYD1 0.0441
FXYD3 0.0441
ATP6V0A1 0.0818
PLN 0.1179
PLOD1 -0.4209
PLOD2 0.6914
PLP1 0.0416
PLP2 -0.772
PLRG1 -0.4121
PLS1 0.6914
PLS3 0.0287
PLSCR1 0.6914
PLTP 0.3842
PLXNA1 -0.3965
MBD3 0.5126
ADAM22 0.5733
PLXNA2 -0.2478
BCMO1 -0.0599
PRKAG3 0.0894
PTOV1 0.0658
S1PR5 0.0441
PLXNB1 -0.4081
PLXNB3 0.0555
PMAIP1 -1.0198
PMCH -0.3932
PNOC -0.386
PMCHL1 1.0112
ATP6AP1 0.0555
PMCHL2 0.1163
PML -0.2463
PMM1 0.1642
PMM2 0.3364
PMP2 -0.2702
PMP22 0.3252
PMS1 0.1544
PMS2P1 0.5733
ATP7A 0.4588
PMS2P4 0.0128
DSCR6 -0.4108
FXYD7 0.0441
FXYD6 -0.4273
FXYD5 0.0441
FXYD4 -0.4511
P2RY13 0.6914
PMS2P5 0.0303
GPR84 0.1271
IL20RA 0.1179
IL20RB -0.3802
FGFRL1 -0.3948
GPR87 0.6914
C11orf24 0.5219
TRIM34 -0.1712
CDHR5 -0.1455
CLDN22 -0.3848
PMS2P3 0.0303
ATP5O 0.0929
MYO3A -0.4126
DUOX1 -0.2471
RAB4B 0.0496
RAB24 0.3392
PELO 0.129
SLCO1C1 -0.3905
EXOSC9 -0.3832
PPIL3 0.0894
EXOSC10 -0.4209
FTHL17 0.0433
CNTN5 -0.405
CSNK1G1 -0.2525
A4GALT 0.1642
PMS2 0.6456
PRRX1 -0.2546
CPSF2 8e-04
ACP5 0.0441
ATP7B 0.0909
BRWD1 -0.4108
SLC37A1 -0.4108
RBM11 0.0805
PCBP3 -0.3747
C21orf58 -0.3747
YBEY -0.3747
PNLIP 0.0934
LINC00160 -0.4108
FAM165B 0.0929
C21orf49 0.0929
MIS18A 0.0929
PNLIPRP1 0.0934
LINC00158 0.0805
CHODL-AS1 0.0805
PNLIPRP2 0.0934
TSPEAR -0.3747
LINC00113 0.0805
LINC00112 -0.4108
PNMT 0.0926
LINC00111 -0.4108
SETD4 -0.4108
C21orf15 0.0805
FAM3B -0.4108
RIPK4 -0.4108
CLIC6 -0.4108
PION 0.0303
TLR9 -0.4081
POLE3 0.4607
CHRAC1 0.5355
PNN -0.0549
GPR88 0.1248
UBL3 0.0909
SEPT5 1.0897
SEPT4 0.0818
LINC00308 0.0805
CT45A6 0.0271
CT45A1 0.0271
LURAP1 0.112
LOC541471 0.0822
LOC541473 0.0303
MRPL39 0.0805
C21orf91 0.0805
C8orf58 0.4381
CXorf40B 0.0555
DCUN1D1 0.6673
NANS 0.4347
PODXL -0.3989
CYCS 0.6456
ERRFI1 -0.4209
KCNK10 8e-04
TREM2 -0.3909
TREM1 -0.3909
SNTG1 0.2758
POLA1 0.0673
SNTG2 0.0711
POLB -0.411
POLD1 0.0658
POLD2 0.6395
POLE -0.2127
POLE2 0.2392
C1QTNF9B-AS1 0.0909
POLG -0.2501
POLH -0.3909
POLR2A 0.3252
POLR2B -0.3885
POLR2C -0.1008
GPR173 -0.7223
GPR85 0.5733
POLR2D 0.0822
GNG2 0.2392
GDAP1 -0.2702
POLR2E 0.5126
DPM3 0.0848
SOX18 0.4645
UNC93A 0.1179
POLR2F 0.1658
POLR2G 0.0739
CYTL1 -0.3948
WNT4 -0.3993
HAO1 0.4424
POLR2H 0.6673
POLR2I 0.0496
TERF2IP -0.0896
POLR2J 0.5733
POLR2K 0.4948
SLC38A2 0.1271
POLR2L -0.1455
NLGN3 0.4588
SIAE -0.4273
POLRMT 0.5126
TAS2R5 -0.3989
POMC 0.0753
DNAJC10 0.178
YIPF1 0.112
GAR1 -0.3711
SSH1 -0.3932
HCG4 -0.3987
SH3TC1 -0.3871
SEMA5B -0.3965
GFOD1 -0.4
RBM27 0.1066
PON1 0.5733
SASH3 0.0271
STAG3L1 0.0303
KCTD5 0.3364
ANLN 0.5951
PON2 0.5733
RIN2 0.4155
ATAD2B 0.0753
FBXO42 -0.3261
MOV10L1 0.1642
TAF7L 0.0416
PRR13 0.1271
PON3 0.5733
MRPS21 0.0932
FBXW5 0.4791
FAM190B -0.402
FAM134B 1.0217
XRN1 0.6914
ETAA1 0.0879
SPIN2A -0.7532
ANKIB1 0.5733
MIOS 0.6456
ZFAND6 -0.2463
POR 0.0303
ARMCX6 0.0416
SMCR7L 0.1642
TOLLIP -0.1455
KRT20 0.0926
NLE1 0.1526
RNF216 0.6456
PLEKHA5 -0.3905
FAM64A 0.3252
CHPF2 -0.4164
TRMT13 0.1248
DGCR8 0.7457
POU1F1 -0.3755
UGT2B28 0.0456
FAM105A 1.0217
NEURL1B 0.3392
C11orf71 -0.4273
TMX3 -1.0198
PRMT7 -0.0896
HEATR5B 0.0987
SMOX 0.4424
TMCO1 -0.2624
ATR 0.6914
POU2AF1 -0.4273
RBM47 -0.3885
ZDHHC13 -0.1712
CPVL 0.6456
DHX29 0.129
ADAMTSL4 0.0932
FLJ11235 0.103
RHOF -0.2976
POU2F1 -0.2624
PCDH18 -0.3832
HMGCLL1 -0.2991
EXOSC4 0.5355
DDX4 0.129
MTRF1L 0.1179
PUS7 0.5733
APBB1IP -0.4126
POU2F2 0.0496
CCDC93 0.0822
WDR44 0.0479
ANKRD16 -0.3871
ASNSD1 0.1544
POU3F1 0.0605
MIER2 0.5126
USP53 -0.3832
MRPL50 0.4347
CCHCR1 0.3791
EXOC6 -0.402
FAM35A -0.402
ROBO4 -0.4273
NDUFB11 -0.7777
POU3F2 0.1179
FAM193B 0.3392
DDIT4 -0.402
RC3H2 0.4607
TOMM7 0.6456
CRCT1 0.0932
MTMR12 1.0112
RNF186 -0.3993
SDK2 0.1086
POU3F3 0.1011
NECAB2 -0.0714
MAGEL2 -0.255
GNL3L -0.7532
DKFZP434I0714 -0.4121
WDR5B -0.3965
DDX49 0.0441
ING3 0.5733
SGTB 0.1157
SPATA6 0.112
POU3F4 0.4588
EPB41L4B 0.4347
DLL4 -0.2471
POU4F1 0.0745
UGT1A10 0.0849
UGT1A8 0.0849
UGT1A7 0.0849
UGT1A6 0.0849
UGT1A5 0.0849
POU4F2 -0.3832
SCAND2 -0.2501
EGLN1 -0.2478
GNB1L 1.0897
LZTFL1 -0.378
C9orf11 0.4294
MXRA8 -0.3401
POU4F3 0.1066
L1TD1 0.112
ATRX 0.4588
POU5F1 0.3791
UGT1A9 0.0849
NDFIP2 0.0745
DDX56 0.6395
INO80 -0.2471
CCNJ 0.0934
POU5F1B 0.5355
FBXL19 0.3182
VSIG10 -0.2976
ARL15 0.129
PAF1 0.0496
PARP14 -0.3965
HES2 -0.4209
KIAA1383 -0.2478
FAM63B -0.2525
POU6F1 0.1271
PPA1 -0.402
PPARA 0.1642
UGT1A4 0.0849
UGT1A1 0.0849
UGT1A3 0.0849
PCDHB18 0.1066
PCDHB17 0.1066
TBC1D13 0.4607
WDR74 0.0739
TMEM106B 0.6456
RSBN1 0.1056
PPARD -0.3834
LRRN3 0.5733
CRLS1 0.4424
GTPBP2 -0.3909
CROT 1.1473
PPARG -0.1088
ZNHIT6 0.1255
P4HTM -0.4081
MANSC1 -0.3905
MED1 0.0926
KIF1A 0.0849
PPEF2 -0.3711
RRN3 0.3433
PDP1 -0.2702
GPN2 -0.4153
MARCH5 -0.402
PPAT -0.3885
CNGB3 -0.2702
RBFOX1 0.3364
SLC6A20 -0.378
BTN2A3P -0.4346
OTUD4 -0.3832
PPBP -0.3711
TMED9 0.3392
SLC35F2 -0.4273
RAB39A -0.4273
MPHOSPH8 0.1041
FEV 0.0894
XAF1 0.3252
LEPROT 0.112
LY6K 0.5355
EPDR1 0.5951
PPEF1 0.0673
FBLIM1 -0.3822
FNDC8 0.1526
ZNF853 0.6456
FAM22F 0.4347
IL17RD -0.4077
FAM20A 0.0803
KLHDC4 -0.0714
CTSA 0.3842
PCSK4 0.5126
GRAMD1C -0.3803
ROPN1 -0.3965
ZRANB1 0.0934
TRIM44 1.5191
BTG4 -0.4273
HYDIN -0.0896
DIRAS2 0.4347
PPP1R12C 0.05
TTC40 0.0934
RNF111 -0.2525
PPIA 0.6395
NSMCE4A 0.0934
ALKBH4 0.5733
C17orf59 0.3252
DNAJB12 -0.402
PPIB -0.2525
TET2 -0.3711
KCTD9 0.4477
TRPM4 0.0658
BNC2 -0.4157
MED18 -0.4153
DCHS2 -0.4121
MBTD1 0.0818
PPIC 0.1066
KLHL24 0.6673
HAUS6 -0.4251
TRIT1 0.0605
CNNM2 0.0934
AHI1 0.1179
ZNF586 0.05
DYM -1.0198
SAMD9 0.5733
PPID -0.3831
GIPC2 0.0967
ZNF562 0.0441
AFTPH 0.0879
KLHL28 -0.0727
QPCTL 0.0658
GATAD2A 0.0441
ZNF280D -0.2525
ZCCHC10 0.1066
NDE1 0.3433
ERCC6L 0.4588
TRPM7 -0.2471
SWT1 -0.2546
CDHR2 0.3392
GIN1 0.103
NXPE4 -0.4273
BCAS3 0.0803
ASPN 0.4347
NUP62CL 0.0416
BEST2 0.0441
VPS13C -0.2525
FAM27A 0.2955
GDAP2 0.1056
BSPRY 0.4607
WBP1L 0.0934
LRRC49 -0.2463
APTX 0.4294
BIVM 0.0745
MFSD6 0.1544
SYTL2 -0.405
ESRP1 -0.2702
SIDT1 -0.3803
ARHGEF38 -0.3711
DEF8 -0.697
FBXL12 0.0441
ANKRD49 -0.405
PAQR5 -0.2463
WDR55 0.1066
FAM83E 0.0658
FAM46C 0.1056
GON4L 0.0848
GDPD2 0.4588
PGPEP1 0.0441
ELP6 -0.4081
SLX1A 0.3182
CKMT1A -0.2471
MS4A12 0.0739
SNRK -0.378
CC2D1A 0.0441
TOR4A 0.4791
POLR2J3 0.5733
DNAJC25 0.4347
GPATCH4 0.0848
PPP1R14D -0.2471
TMEM214 0.0753
TMEM104 0.1086
EPS8L1 0.05
QRICH1 -0.4081
PIGG -0.3948
PALMD 0.1248
FNBP1L 0.1435
CNTLN -0.4157
DCAF16 -0.3783
ZCCHC2 -1.0198
DPP8 -0.2525
ST7L 0.1056
BCOR -0.7777
TEX10 0.4347
ANKHD1 0.1066
CWC25 0.0926
RETSAT 0.0879
TBC1D8B 0.0416
LPPR1 0.4347
UHRF1BP1 -0.3834
NSUN2 0.9142
ALKBH5 0.3673
INO80D 0.0894
NCAPG2 -0.3844
MTMR10 -0.2762
RNF43 0.0818
PQLC2 -0.3993
CASZ1 -0.4209
ELOVL2 -0.4
PXK -0.4077
AUH 0.4347
LAX1 -0.2478
CDKAL1 -0.4
TTC19 0.3252
MKS1 0.0818
WHSC1L1 -0.411
CYP2W1 0.6456
FAM208B -0.3871
CCDC99 0.3392
SEMA4C 0.0602
RPP25 -0.2463
FOCAD -0.4251
YTHDF1 0.4138
C14orf101 0.803
CMTM6 -0.378
HEATR2 0.6456
DUS2L -0.0896
CHTF8 -0.0896
RASIP1 0.0658
LIME1 0.4138
ZNF434 0.3364
UBE2R2 0.4294
CHCHD3 -0.3989
IMPAD1 0.2758
TMEM161A 0.0441
PPL 0.3364
HAUS4 -0.0549
TRMT10C -0.3803
EXD3 0.4791
RHBDL2 0.0605
KANSL2 0.1271
DUSP23 0.0848
ADPRHL2 0.0605
SOHLH2 0.0909
SARS2 0.0496
COMMD4 -0.2463
PPM1A 0.803
OCIAD1 -0.3885
RNF125 0.0525
FAM206A 0.4347
DNAJC28 0.0929
SLC41A3 -0.3965
LPCAT2 -0.1034
MRPL16 0.0739
SDHAF2 0.0739
PPM1B 0.085
COMMD8 -0.3885
TRNAU1AP -0.4153
C1orf27 -0.2546
FAM120C -0.7532
C1orf109 0.0605
PARP16 -0.2525
TXNL4B -0.0896
TMEM160 0.0658
ODAM -0.3711
PPM1G 0.0753
GEMIN8 0.0673
SSH3 0.5219
TIPIN -0.2463
UCKL1 0.4645
C1orf56 0.0932
PIGX 0.6866
CXorf48 0.0271
TMEM70 -0.2702
C4orf27 -0.3831
TTC12 -0.4273
BANP -0.0714
TMEM132A 0.0739
CPSF3L -0.3401
THG1L 0.2747
C20orf27 0.4424
SLC25A38 -0.378
C2orf18 0.0753
HRASLS2 0.5219
PPOX 0.0848
C2orf42 0.0879
NMRK1 0.4454
CLN6 -0.2463
PINX1 0.4071
HCFC1R1 0.3364
ULK4 -0.378
C1orf123 0.112
ACSM5 0.3182
ZNF770 -0.1842
PPP1CA 0.5219
C1orf159 -0.3401
ZSCAN2 -0.2501
GID8 0.4138
OXSM -0.378
MARC2 -0.2478
TESC -0.2976
AURKAIP1 -0.3401
ACPP -0.3965
AUP1 0.0879
PPP1CB 0.0753
TUG1 0.1658
TTC22 0.112
TMCO3 0.0745
PAK1IP1 -0.4
LAMTOR1 -0.4318
RMND1 0.1179
TRMT61B 0.0753
FAM118A 0.1642
HERC6 -0.3711
C19orf24 0.5126
PPP1CC -0.0582
PARPBP -0.3932
PIH1D1 0.0658
LOC550112 -0.3885
LOC550113 -0.3885
PPP2R3C -0.0549
CCDC109B -0.3711
STX17 0.4347
PRPF39 -0.0727
MARCH1 -0.3831
C14orf119 -0.0549
PPP1R1A 0.1271
TTC38 0.1642
PID1 0.0849
PHIP 0.1179
BANK1 -0.3711
FAM70A 0.0479
HEATR3 -0.1034
C17orf80 0.1086
FBXO34 0.803
USP47 -0.1712
SLC35A5 -0.3803
FKBP14 0.5951
MOCOS -1.0198
NOL8 0.4347
CCDC40 0.1086
PTCD3 0.0879
CDCA4 8e-04
TRMT12 0.5355
PPP1R2 0.6866
EPN3 0.0818
PLEKHB2 0.0822
VPS37C 0.0739
C19orf60 0.0441
C14orf102 8e-04
MRPL20 -0.3401
ATG16L1 0.0849
ZWILCH -0.2463
FLJ10038 -0.2471
AIM1L -0.0439
PPP1R3A 0.5733
SUSD4 -0.2478
WIPI1 0.0803
ZCWPW1 0.5733
CCDC157 0.1658
SPATA6L 0.4056
LOC550643 -0.7532
SLC52A1 0.3247
PDPR -0.0896
ENOX1 0.0909
TMEM248 0.0128
PPP1R3C -0.402
DET1 -0.2501
C9orf40 0.4454
RNF31 -0.0549
LRRC37A4P 0.0818
OXR1 0.4948
UACA -0.2463
TMEM45A -0.3803
FEZF2 -0.3697
TAPBPL -0.4107
IFT57 -0.3803
ARGLU1 0.0745
KIF26B -0.4243
SOBP 0.1179
CXorf57 0.0416
C10orf118 0.0934
SLC38A4 0.1271
PPP1R3D 0.4138
MED9 0.3673
TMEM51 -0.3822
WDYHV1 0.5355
GPATCH1 0.0441
SAMD4B 0.0496
EBLN2 -0.3999
AVP 0.4424
PPP1R7 0.0849
WDR70 1.0112
ATP5SL 0.0496
ATG2B 8e-04
RALGPS2 -0.2546
GPATCH2 -0.2478
SLFN12 0.1526
ANO1 1.7669
BSDC1 -0.4153
AGGF1 0.103
PPP1R8 -0.4153
MAGOHB -0.393
PLEKHJ1 0.0441
WDR60 -0.3844
XKR8 -0.4153
ARHGAP17 0.3182
TMEM39B -0.4153
SLC6A15 -0.3354
CRTAC1 0.0934
PRPF38B 0.12
FANCL 0.0879
AKIRIN2 0.1179
PIWIL2 0.4381
CEP192 0.2739
HEATR1 -0.3169
TRIM68 -0.2105
ANO10 -0.378
ARMC4 -0.4126
RBM28 -0.3989
LARP1B -0.3832
SRBD1 0.085
WRAP53 0.3252
FIGN 0.178
FAM90A1 -0.4107
ANKZF1 0.0894
PPP1R10 0.3791
ELP3 -0.386
HAUS2 -0.2471
CDCA8 0.0605
LRRC8D 0.1255
THAP1 0.4516
ZDHHC4 0.6456
RBM23 -0.0549
UBR7 8e-04
MTPAP -0.4126
PPP2CA 0.1066
C19orf73 0.0658
TMEM38B 0.4347
DALRD3 -0.4081
SDAD1 -0.3711
MSTO1 0.0848
ARMC1 0.2758
DARS2 -0.2546
RFWD3 -0.0896
PPP2CB -0.386
ARHGEF10L -0.3993
TMEM33 -0.3885
PNPO 0.0818
SHQ1 -0.3999
CEP55 -0.402
CENPQ -0.3909
MSL2 -0.3965
MRPS18A -0.3909
PRMT6 0.12
TBCCD1 0.6673
DNAAF2 0.2392
MRPS10 -0.3909
INTS10 0.4381
KLHL11 0.0818
SEC61A2 -0.421
FAM82A2 -0.2471
RNMTL1 0.3247
FAIM -0.3802
PPP2R1A -0.0449
LINS -0.2423
SMG8 0.0803
RNF220 0.112
RIF1 0.178
DZANK1 0.4155
SLC25A36 0.6914
VPS13D -0.4209
RIC8B -0.3932
PPP2R1B -0.4273
NUDT11 -0.772
NADSYN1 -0.4318
DNAJC17 -0.2471
PBRM1 -0.4081
FAM176B 0.0605
C14orf105 0.803
KIAA1551 -1.2215
RPRD1A -1.0198
APPL2 -0.3932
FAM86C1 -0.4318
AVPR1A 0.1271
PPP2R2A -0.386
PLEKHG6 -0.4107
MAP1S 0.0441
LGI2 -0.3783
GOLPH3L 0.0932
ZNF532 -1.0198
SBNO1 -0.2976
ARL8B -0.1088
DCUN1D2 0.0745
SETD5 -0.1088
PPP2R2B 0.1066
ATAD3A -0.3401
DPPA4 -0.3803
BBS7 -0.3832
RCBTB1 0.0909
LEPREL1 0.6945
FANCI -0.2501
C11orf57 -0.4273
TMLHE 0.0555
EXD2 0.803
TMEM57 -0.4287
PPP2R2C -0.3871
KLHDC8A -0.2478
LRRC20 -0.402
TRIM62 -0.4153
ETNK2 -0.2478
RAVER2 0.112
NAT10 1.5191
LRRC1 -0.3909
PNMAL1 0.0658
PANK4 -0.3401
PPP2R3A -0.3965
USP40 0.0849
CCDC87 0.5219
MOB1A 0.0879
SMU1 0.4294
UBA6 -0.3885
VRTN 0.9372
SLC38A7 -0.1008
OGFOD1 -0.1008
PPP2R4 0.4607
STEAP3 0.0822
KIRREL 0.0848
SLC47A1 0.1526
UQCC 0.3842
CCDC25 -0.386
NEIL3 -0.3848
TMEM206 -0.2478
YY1AP1 0.0848
PPP2R5A -0.2478
ELP2 -1.0198
PCMTD2 0.4645
ASXL2 0.0753
TYW1 0.0128
TMEM39A -0.3965
WDR41 0.103
ADI1 0.0711
C20orf20 0.4138
THNSL2 0.0875
CASC1 -0.3905
PPP2R5B 0.5219
TMEM143 0.0658
C7orf43 0.5733
TMEM19 0.1271
C22orf26 0.1642
ECHDC2 0.112
PSPC1 0.1041
PPP2R5C 8e-04
NUDT15 0.0909
IMP3 -0.2463
TMEM100 0.0818
PHF10 0.1179
VPS53 0.3247
PGM2 -0.3885
FGGY 0.112
QRSL1 0.1179
ZNF654 -0.3755
PPP2R5D -0.3909
CWF19L1 0.0934
TMEM140 -0.3989
LRRC36 -0.0896
MCOLN3 0.1255
UBE2W -0.2702
RBM41 0.0416
LINC00251 0.2758
C4orf19 -0.3885
SAMD12-AS1 0.5355
TMEM40 -0.1088
RHOT1 0.1526
ATXN7L3B 0.1271
ACOXL 0.0822
DNAJC25-GNG10 0.4347
PPP2R5E 0.803
BRF2 -0.411
BOLA2 0.3182
PPP6R3 0.5219
UEVLD -0.1712
FBXW7 -0.4121
KLHL26 0.0441
TBC1D19 -0.3783
CCDC91 -1.2215
RNF121 -0.4318
BRIX1 1.0112
AVPR1B -0.2478
PPP3CA -0.3711
PI4K2B -0.3783
OLAH -0.421
GIMAP4 -0.4107
SPTLC3 0.4424
DDX19A -0.0896
PPP4C 0.3182
LOC553103 0.1066
ZNF444 0.05
PEF1 -0.4153
RFK 0.4454
CPPED1 0.3433
TMEM144 -0.3831
SLC29A3 -0.402
PRR5-ARHGAP8 0.1642
RSAD1 0.0818
AP5S1 0.4424
TMA16 -0.3831
PPP3CB -0.402
MIS18BP1 -0.0727
TMEM74B 0.4496
C5orf22 1.0112
LARP6 -0.2463
ABCF3 0.6673
UFSP2 -0.3848
AGPAT5 0.3356
LIN7C -0.1067
RNLS -0.402
MNS1 -0.2525
PPP3CC 0.4381
BLOC1S4 -0.3871
ACER3 -0.405
DRAM1 -0.3932
SYNJ2BP 0.9696
SLC39A9 0.803
NIPSNAP3B 0.4347
FBXL8 -0.0896
C19orf66 0.0441
WDR33 0.0822
PPP3R1 0.0879
GIMAP5 -0.4107
LSG1 0.6866
STRBP 0.4607
SLC35C1 -0.0084
PLCXD1 0.0111
C4orf21 -0.3711
TCP11L1 1.5191
ABHD10 -0.3803
CHDH -0.4407
PPP3R2 0.4347
VNN3 0.1179
STK32B 2.7578
C17orf79 0.1526
LAPTM4B -0.2702
HJURP 0.0849
SLC22A15 0.1056
TBC1D2 0.4347
STYK1 -0.393
PPP5C 0.0658
PI4K2A 0.0934
TMEM63B -0.3909
HEMGN 0.4347
IMPACT 0.1773
TMEM176A -0.4107
LGR4 -0.1067
PIDD -0.1455
PPP6C 0.4607
PPP4R1L 0.4138
TMCO6 0.1066
LRRC59 0.0818
PPT1 0.0605
MEG3 8e-04
MCM10 -0.421
PPY 0.0818
AVPR2 0.0555
PPYR1 -0.3869
NCRNA00185 -3.1446
PRB1 -0.3905
CCDC148-AS1 0.178
MIR31HG -0.4251
JPX 0.4588
LOC554206 0.3182
C17orf85 0.3247
MIR429 -0.3401
MIR448 0.0287
MIR449A 0.129
MIR450A1 0.0271
ZNF331 0.0122
LOC554223 -0.3987
ANKRD30BL 0.0822
SIRPG 0.4424
ASPDH 0.0658
DPY19L2P1 0.5951
KIAA1704 0.0909
FBXO48 0.0879
C1orf98 -0.2478
YOD1 -0.2478
AP1AR -0.3711
STRADB 0.0894
PRB3 -0.3905
DHRS4-AS1 -0.0549
PRB4 -0.3905
CAMK2N1 -0.3993
CSGALNACT2 -0.4511
PRCC 0.0848
DNAJA4 -0.2463
PRCP -0.405
C2orf56 0.0987
RBM12B-AS1 -0.2702
PARL 0.6673
PRELP -0.2478
PREP 0.1179
ETNK1 -0.3905
CHST12 0.6456
HES6 0.0849
TRPV6 -0.3989
TNFRSF19 0.0909
NOP10 -0.1842
H2AFY2 -0.402
GPRC5D -0.3905
SLC35E3 0.1271
BATF3 -0.2478
PRF1 -0.402
DDX43 0.1213
SAGE1 0.0271
SMPD3 -0.0896
ASIC4 0.0894
SRGN -0.402
ELAC1 -1.0198
TRIM36 0.103
DHTKD1 -0.421
FEM1A 0.0441
TMEM55A -0.2702
PRG2 0.4273
SVOP -0.3932
ELMOD1 -0.4273
SLC30A10 -0.2478
MAML3 -0.3832
CDCA7L 0.6456
KCNQ1DN -0.1455
PRH1 -0.393
IL17RB -0.4407
RBM38 0.4138
MSX2P1 0.0818
PRH2 -0.393
ZNF823 0.0441
SOX6 -0.1712
KLK15 0.0658
ENOSF1 0.2739
PLXNA3 0.0555
HAUS7 0.0555
CDC42BPG 0.5219
ZNF821 -0.0896
DNAH3 0.3182
GALNT10 0.2747
PRIM1 0.1271
C2orf29 0.1011
FOXRED1 -0.4273
CDV3 -0.3965
STAB2 -0.3932
NAGK 0.0879
FAM48A 0.0909
PRIM2 -0.2963
KIF27 0.4347
CHRNA9 -0.3885
UBE2Q1 0.0848
MIOX 0.1642
MED29 0.0496
BMP2K -0.3711
VEZT -0.3863
GOLGA2P5 -0.3932
OTUD5 -0.772
ZCCHC8 -0.2976
RNPC3 0.1248
ITLN1 0.0848
DDX60 -0.3831
CDKN2AIP -0.3848
FAM46A 0.1179
LRRC16A -0.4141
KIF21A 0.1271
PPP1R9A 0.5733
ANKRD10 0.0745
ZNF280C 0.0271
CCDC132 0.5733
OTUB1 0.5219
FERMT1 0.4424
MTMR8 0.4588
KIF16B 0.4155
PRR5 0.1642
ASAP3 -0.3993
TASP1 0.4424
DOCK10 2.3378
PRKAA1 1.0112
STAP2 0.0441
TRMT1 0.0441
TTC27 0.0753
THUMPD1 0.3182
POMGNT1 0.112
ZDHHC7 -0.0714
AMBRA1 -0.0084
SMPD4 0.0822
ZNF407 -1.0198
PNRC2 -0.3993
PRKAA2 0.112
SLC39A4 0.5355
LRRC40 0.112
G2E3 -0.0549
TBC1D22B -0.3909
ZNF673 -0.7777
DEPDC1 0.112
CHD7 0.2758
SYBU 0.5245
PRKAB1 -0.2976
FLVCR2 0.9372
BTBD2 0.5126
OSGEP -0.0549
LYAR -0.3948
RAB20 0.0745
PRKAB2 0.1056
PIGV -0.4153
NHP2 0.3392
SLC48A1 0.1271
BCAS4 0.3842
TMEM127 0.0602
NLRP2 0.05
INTS8 -0.2702
ZNF692 -0.4769
RNF126 0.5126
ZNF416 0.05
PRKACA 0.0441
PRPF40A 0.178
DDX27 0.3842
HIF1AN 0.0934
ZNF446 0.05
CDC37L1 0.4056
URGCP 0.6395
NPLOC4 0.1086
DENND4C -0.4251
C14orf118 0.9372
MFN1 0.6673
PRKACB 0.1255
PEX26 0.579
SMEK1 8e-04
NBPF1 -0.3261
SLC30A6 0.0753
IWS1 0.0822
LIMS2 0.0822
PRKACG 0.4454
RUFY2 -0.402
SCYL2 -0.3932
KANSL3 0.0602
RABL6 0.4791
MREG 0.0894
TRMU 0.1642
YEATS2 0.6673
PKIA -0.2702
PACS1 0.5219
FRMD4A -0.421
LUC7L 0.3364
KDM4D -0.405
NSUN5 0.0303
RBM22 0.1066
VAC14 -0.0896
RADIL 0.6456
IARS2 -0.2478
PKIB 0.1179
MAP7D1 0.0605
ARHGEF40 -0.0549
